"mbid","clustering_local","triangles","open_wedges","gwesp_contrib","degree","eigencentrality","pagerank","kcore","betweenness","closeness","same_genre_share"
"12c0ef6b-8cb6-428f-8766-afc51d512d4a",1,3,0,0,3,3.97130704274532e-17,0.000387611922942804,3,0,1,1
"854e815f-ce53-4085-a74d-4bb6fc4e1459",1,21,0,0,7,0.000739069919634939,0.000336774424617657,7,0,0.19122085048011,0.857142857142857
"daa09819-5da5-4c7a-8bef-eb372bb27ff1",0.423076923076923,33,45,0,13,0.0267694254952569,0.00059067851876768,8,0.00355277175396967,0.220954192423522,0.923076923076923
"ffe22552-e13c-4d79-825e-6b4db11d4693",1,36,0,0,9,0,0.000387611922942309,9,0,1,1
"df6a1106-6caf-465b-bcfd-0b80d2b53516",1,3,0,0,3,4.19909313979067e-17,0.000387611922942939,3,0,1,1
"606bf117-494f-4864-891f-09d63ff6aa4b",1,1,0,0,2,5.35159457213943e-17,0.000387611922942527,2,0,1,1
"3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9",1,1,0,0,2,4.59466651474297e-17,0.000387611922942295,2,0,1,1
"81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2",1,1,0,0,2,1.26117075975785e-17,0.000273842797596564,2,0,0.235294117647059,0
"03172286-f7ed-4864-a4db-459cd5ca9790",1,1,0,0,2,2.87225840571843e-05,0.000197596170112853,2,0,0.156295548828344,0
"8edb76e6-b846-4465-a7c2-778b6bb38379",1,10,0,0,5,0,0.000306585213565243,5,0,0.571428571428571,1
"3bde6f06-77fe-47db-8d01-c6edb694c2aa",1,3,0,0,3,1.35757098032899e-05,0.000260449202518445,3,0,0.151703123299597,1
"8ff201f8-3b3f-40dd-a7f7-8d0a2184c62e",0.9,9,1,0,5,2.05591533362544e-06,0.00039431363780774,4,8.51017236594669e-05,0.146675084175084,0.6
"39ab1aed-75e0-4140-bd47-540276886b60",1,3,0,0,3,1.70630626846389e-05,0.000262168308094288,3,0,0.167769888073174,0
"ee1a3cdd-d907-4e76-bfe8-f60a8bbd5ba4",0.642857142857143,18,10,0,8,0.00982990337284835,0.000434016816586327,6,0.000804899435624107,0.213705350298942,1
"cadaa8ae-a43e-490f-8061-2787d9f75b6f",1,21,0,0,7,0,0.00036007139294709,7,0,0.376811594202899,1
"6b905738-f1b5-4851-942e-ee0118f3e44a",0,0,0,0,1,3.04770483894081e-08,0.000132968406872977,1,0,0.11970802919708,1
"e22d2f66-881e-41ca-9356-544697ee5f90",1,1,0,0,2,4.62605024746672e-17,0.000387611922942295,2,0,1,1
"32434ee8-8f04-4c95-a963-796faa298651",1,120,0,0,16,0.0338786909275218,0.000445190654826547,16,0,0.231062489640312,0.9375
"3b3b7f25-cda0-43a9-a3c0-e95e769eb08a",0,0,0,0,1,4.10733135429665e-17,0.000387611922942591,1,0,1,1
"172053e5-a7fb-4548-a64d-c53858b5e775",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"2def90b4-54a2-40d5-abaf-529ee4db2da6",1,15,0,0,6,0,0.000355964100625879,6,0,0.3125,1
"1f52af22-0207-40ac-9a15-e5052bb670c2",0.714285714285714,15,6,0,7,3.89102090702703e-06,0.000497899085439365,4,3.81426075812247e-07,0.143578123390668,0.571428571428571
"2c1fadd0-8efb-41a4-8272-d5b1b04bf385",1,3,0,0,3,4.78098548082212e-05,0.000305035226979138,3,0,0.164697542533081,0.666666666666667
"9058d01e-8afc-47a4-8664-621fb5f159c0",1,3,0,0,3,2.85164462496452e-17,0.00040474628123864,3,0,0.625,0.666666666666667
"478e777b-83d5-42dd-be06-36adbf83281f",1,21,0,0,7,0.00225059603500398,0.000345269331972307,7,0,0.196920468992796,0.857142857142857
"1036b808-f58c-4a3e-b461-a2c4492ecf1b",0.193732193732194,68,283,0,27,0.0258601472945247,0.00107855925852346,9,0.00673706814742992,0.257575757575758,0.222222222222222
"13e2db47-3010-48b8-a8b9-667551f37119",1,6,0,0,4,1.90964613879333e-17,0.000387611922942609,4,0,1,1
"b12d76e2-4933-4e37-8b7a-0b317f69c8a1",0,0,0,0,1,4.15509792337804e-17,0.000387611922942591,1,0,1,1
"61cdb045-7f89-4eb1-b3ed-35db94d9ab99",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"58e235fc-f6ea-4614-9ed4-9855a5665ae1",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"0192ca4a-2d25-4c52-b778-08e2bfd9fd01",0,0,0,0,1,3.76092376414871e-17,0.000387611922942591,1,0,1,1
"67ebede8-b5c5-4115-90e5-1d760466baee",0,0,0,0,1,4.13917537013531e-17,0.000387611922942591,1,0,1,1
"800760de-bdf8-43a2-8fe0-44a2401a5515",0.181609195402299,79,356,0,30,0.0248691447466218,0.00142016167392574,9,0.0106390689906415,0.259493670886076,0.2
"047c7563-6c32-4619-a0b6-1dcf218b3e1b",1,10,0,0,5,0.00566126984537606,0.000289705616517826,5,0,0.201357792864365,1
"3d683d51-ba94-4ef1-a07d-3dced0f0bc38",1,21,0,0,7,0.00268111088802885,0.000295387284945422,7,0,0.207718670838921,1
"1325f8d5-ab22-4dc9-8fdc-f7fa6695c493",1,6,0,0,4,0.00106217876760275,0.000263089383828534,4,0,0.185224554876428,0.75
"01ad46b5-59c5-4295-a500-88742320ec3a",1,1,0,0,2,0.00105744572092906,0.00013789286751265,2,0,0.202970297029703,0
"56c4b861-0922-4c3a-a9b9-3bfcb00f8274",0.4,6,9,0,6,0.000131650660686178,0.000487058159079538,3,0.00244780652123447,0.181250812638148,1
"1fb335d9-e9ce-4fb0-a4d2-738fea0c0148",1,21,0,0,7,0,0.000373445993516425,7,0,0.335570469798658,1
"a12980dd-8cf1-4802-84e3-32c08560cf49",0,0,0,0,1,3.90614777306787e-17,0.000387611922942591,1,0,1,1
"3508f3fd-3b18-493c-a362-376736bb6cde",0.333333333333333,5,10,0,6,5.29906206487386e-17,0.000607128149062627,3,2.79712455595648e-05,0.39344262295082,0.333333333333333
"bab29dd5-510a-4c10-b1f1-657d60a9ee6e",0.444444444444444,16,20,0,9,0.00240875150229917,0.000454095121570497,5,0.000439703207680309,0.216863721219664,0.888888888888889
"0423fdbb-678d-4210-aab4-600fb3ceb21b",1,10,0,0,5,6.47175237035132e-05,0.000349234505922876,5,0,0.165636882129278,0.8
"68430e36-5f32-4e6a-b89c-cef750c9703e",1,66,0,0,12,0.0019657775017462,0.00042100998399552,12,0,0.206886316414366,0.916666666666667
"519774a4-3b18-4042-b8c0-927845a616c9",0.303030303030303,20,46,0,12,4.15412813404826e-06,0.00079031171860681,5,0.00353659693887853,0.167326851518425,0.166666666666667
"b67bf15d-03c3-40a4-9d17-769a964d5005",0.4,4,6,0,5,0.000102696159426209,0.000364635807185677,3,0.000354259957603294,0.181747066492829,0.2
"11bcbbf4-1252-496a-b747-06942f3d76db",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"7d5dfdc7-6f95-498f-9b60-87f0319867e0",1,1,0,0,2,0.00036816266959177,0.000185074394109583,2,0,0.185470995210218,1
"a6c6897a-7415-4f8d-b5a5-3a5e05f3be67",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"fc5f555c-dfa2-4f16-9da5-98342105c23a",1,6,0,0,4,2.55523707267054e-17,0.000387611922942609,4,0,1,1
"396d316b-a9de-4c3e-88e8-a1caf730a6b5",1,3,0,0,3,4.29241217666108e-05,0.000243515705872,3,0,0.167206429171165,0.333333333333333
"5660a8c7-d0d9-4181-89b4-8e125328e31e",1,1,0,0,2,4.90498758327618e-17,0.000387611922942295,2,0,1,1
"02452937-d06b-4e9f-966d-8477bae38ddc",0,0,0,0,1,2.13614203800529e-06,0.000115065592190773,1,0,0.153035459435723,0
"89e95aa3-bd49-4af3-9c87-0d88b2093bb0",0.666666666666667,2,1,0,3,5.43148031824183e-17,0.000457711951559774,2,1.27142025270749e-07,1,1
"e47b4862-a587-488f-b7a7-bd329726693d",1,3,0,0,3,3.88097437280163e-17,0.000387611922942939,3,0,1,1
"09925d0f-b482-45cc-aa94-e868a41d0a4a",1,28,0,0,8,0.0104519943062826,0.000386467098215626,8,0,0.197702453552688,0.875
"6739352a-3f16-418b-ba43-6c41912badc5",0,0,0,0,1,3.78038079328198e-17,0.000387611922942887,1,0,1,1
"b1ee35c4-1363-4f81-9a3b-7d70c6009f81",0,0,0,0,1,4.19517193433766e-17,0.000387611922942887,1,0,1,1
"9b483540-4191-43b2-9a86-d4ff09fef68d",1,1,0,0,2,5.03387315184949e-17,0.000387611922942038,2,0,1,1
"525d2a4a-3d81-4d96-9581-3442feed3d2e",1,6,0,0,4,1.14281587440512e-17,0.000353645929694829,4,0,0.666666666666667,1
"d39a5a70-de11-4ea3-a4c1-f2139cca265a",1,3,0,0,3,7.25373161016278e-06,0.000265513544400617,3,0,0.157407407407407,1
"b0337af1-8d93-4671-b6c9-ba306bf942bf",0.464285714285714,13,15,0,8,0.000167987411935594,0.00054660923876112,5,0.0017660027310107,0.17791959157626,0
"2361ec07-1b1e-4f3b-8fbd-ec0a6de214ae",1,1,0,0,2,0.000299786860644867,0.000192852591363541,2,0,0.16779008184882,1
"91f3e61e-dec2-4b73-b195-a42251fd72b5",1,3,0,0,3,0,0.000218908726077478,3,0,0.533333333333333,1
"0306f284-3be8-4ccc-a6e1-f4f2021f796f",1,1,0,0,2,5.52084954812948e-17,0.000387611922942527,2,0,1,1
"804e04dc-8812-4313-9159-bec358d2b8ed",1,10,0,0,5,5.48773838979146e-07,0.000325275565191382,5,0,0.134933694705256,1
"8b477559-946e-4ef2-9fe1-446cff8fdd79",0,0,0,0,1,2.99253801188252e-05,0.00014107258591388,1,0,0.167246550689862,0
"29181727-a888-431e-a6c5-bd7f4969a318",1,6,0,0,4,5.93419455631123e-05,0.000290558108404012,4,0,0.163711098062243,1
"d46f4afe-20e7-49b8-aa8f-8609fc4b4716",0,0,0,0,1,3.89975657729996e-17,0.000387611922942591,1,0,1,1
"88527d26-7496-47c5-8358-ebdb1868a90f",0,0,0,0,1,4.05691181184899e-17,0.000387611922942591,1,0,1,1
"06665d74-6477-4edc-9610-106af7f3a975",1,6,0,0,4,1.94864394673914e-17,0.000387611922942731,4,0,1,1
"8e893bac-144c-4a04-a9d7-9068759a7eed",0,0,0,0,1,3.72056212180916e-17,0.000387611922942591,1,0,1,1
"ea4dfa26-f633-4da6-a52a-f49ea4897b58",1,1,0,0,2,5.15838538267682e-07,0.000208171494936486,2,0,0.135920436817473,1
"fee6a7fb-80d9-4290-a171-e48f1f20e381",1,1,0,0,2,1.6181108639403e-05,0.000190184638621042,2,0,0.167749699157641,0
"5f95440d-7737-4a36-9bcf-c05337f7129b",1,6,0,0,4,2.71300425240575e-17,0.000387611922942609,4,0,1,1
"afff4ecf-0c96-469f-9e82-0c8ecb4a812f",1,28,0,0,8,0.0171385729568499,0.000305507943561683,8,0,0.225895316804408,0.5
"d0074395-1278-4864-8a17-ee49bdae7e71",1,1,0,0,2,0.000812248855599592,0.000146206555179768,2,0,0.18984066457851,1
"5fee3020-513b-48c2-b1f7-4681b01db0c6",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"31ce0981-df2b-4c9a-b2e1-bcf47333245b",1,1,0,0,2,5.50095208299033e-17,0.000387611922942038,2,0,1,1
"e8993e9d-9313-4447-ad23-791459a3790d",1,3,0,0,3,0.000638703328768073,0.000181742779391005,3,0,0.178832584990378,1
"00ef990b-098d-4bf6-897b-708e35638854",0.833333333333333,5,1,0,4,4.38726617389737e-18,0.000404927537088912,3,1.01713620216599e-06,0.555555555555556,0.5
"643ff039-e473-4178-b523-a76a67b7cdd7",0,0,0,0,1,3.94443449781912e-17,0.000387611922942591,1,0,1,1
"970e9fc8-9b6a-4d92-9f57-231a4517ddac",1,15,0,0,6,0.00078876499231276,0.000323386977282054,6,0,0.194937770941127,0.833333333333333
"0fabbc1d-8d94-4a61-bd1d-1099ad1e4559",0,0,0,0,1,3.80455003176414e-06,0.000133534308923163,1,0,0.14950664950665,0
"a0182eb3-7427-42b3-b1aa-dd73e3478690",1,15,0,0,6,0.00167769563608648,0.000255846797484911,6,0,0.19007362967003,1
"d594304b-5903-46e2-ac82-7f6126cb55e8",0.333333333333333,22,44,0,12,0.00118755842649475,0.000795114616148098,4,0.0015534956948235,0.18363851929917,0.166666666666667
"47c8f88b-987a-4b64-9175-2b1b57809727",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"43972689-3a59-4c7d-a093-6432e686645c",1,28,0,0,8,2.19201116020498e-05,0.000446681336132418,8,0,0.142375651108161,1
"3e3f1a27-9390-4c53-819d-5a4501165f38",1,36,0,0,9,0,0.000387611922942515,9,0,1,1
"5df62a88-cac9-490a-b62c-c7c88f4020f4",1,3,0,0,3,4.22595175665822e-17,0.000387611922942497,3,0,1,1
"a03cff29-6e2d-4745-b9d7-4272ec927a00",1,10,0,0,5,0.00709774045219928,0.000223261801181826,5,0,0.213541666666667,0.8
"c0499bfa-294c-43c2-ace0-dd30a70ec8dc",1,15,0,0,6,0,0.000319105660960004,6,0,0.65,1
"ee58c59f-8e7f-4430-b8ca-236c4d3745ae",1,1,0,0,2,4.8879722987719e-17,0.000387611922942295,2,0,1,1
"9a6f7310-87f0-4fe0-baf1-a58f719b1f3b",1,15,0,0,6,0,0.000387611922942364,6,0,1,1
"fbcd7b29-455f-49e6-9c4f-8249d20a055e",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"2baf3276-ed6a-4349-8d2e-f4601e7b2167",0.638095238095238,67,38,0,15,0.0511154311994357,0.000509235814046549,10,0.00052171169965952,0.245985530262926,0
"29edaca5-7e7d-4391-b137-ff1c94a4d262",0.766233766233766,177,54,0,22,0.0398041955538493,0.000593374953864252,16,0.000494710924111651,0.233110367892977,0.681818181818182
"71b03238-e53d-4e1e-9b3a-6ce1dcdf2894",1,15,0,0,6,0,0.000387611922942261,6,0,1,1
"1239d1bc-cc09-43e0-bcd0-374f60346138",1,1,0,0,2,2.95200191879798e-09,0.00022408420755548,2,0,0.112920210611584,1
"e96287e1-c455-45df-8875-355432882659",1,3,0,0,3,1.58069361859295e-05,0.000319675951700387,3,0,0.142871784359947,1
"82ad1c73-2704-45a2-b437-679c3e74f8d9",0.666666666666667,10,5,0,6,0.000731964007689445,0.000335311321865646,4,4.23806750902496e-07,0.178901437371663,0.5
"34cf95c7-4be9-4efd-a48a-c2ea4a0bb114",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"e21857d5-3256-4547-afb3-4b6ded592596",1,6,0,0,4,0.000294075089637826,0.000219960304517581,4,0,0.167046135410425,1
"b95ce3ff-3d05-4e87-9e01-c97b66af13d4",0.4,6,9,0,6,0.102908243648481,0.000375028298420423,3,0.00106112734290967,0.190463178029785,0.5
"8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11",0.619047619047619,13,8,0,7,0,0.000429916193860928,5,1.09342141732844e-05,0.523076923076923,0.571428571428571
"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5",0,0,0,0,1,4.01060204493229e-17,0.000387611922942887,1,0,1,1
"2a57b4aa-b16a-4723-aa0b-bdb0371930b1",1,1,0,0,2,5.13313289014736e-17,0.000387611922942295,2,0,1,1
"fa4f4b89-3ddc-4e97-88fa-0e30121f986a",1,28,0,0,8,2.19201116020554e-05,0.000446681336132349,8,0,0.142375651108161,1
"c234fa42-e6a6-443e-937e-2f4b073538a3",1,6,0,0,4,4.22859319290774e-05,0.000365019866335122,4,0,0.16415449835139,0
"89b13f49-4fea-4110-999e-21a148f7c89f",1,190,0,0,20,0.903585867658378,0.000507526612084176,20,0,0.210161314638927,0.85
"d339efbb-77b9-4147-ba9e-59f2f24550b2",0,0,0,0,1,0.00021314065372479,0.000123174755318801,1,0,0.16401929638781,1
"5f857e5c-5620-4110-a9fb-ca797148287f",1,15,0,0,6,0.00118457432489298,0.000330235690191823,6,0,0.187063875469673,1
"879d43c6-13a8-42f6-b8df-a9b7d50aa9e2",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"2038fbfb-105b-4d84-869f-7baa8c7001ab",1,6,0,0,4,1.79087831516896e-17,0.000387611922942609,4,0,1,1
"40b7e836-a995-447c-9fa6-ddaff888ba6c",1,3,0,0,3,4.1136949656579e-17,0.000387611922942656,3,0,1,0.666666666666667
"5863c64e-7867-4dcf-a0ac-1181ebdab988",1,1,0,0,2,3.78941910111171e-05,0.00023012122008096,2,0,0.164115846479868,0.5
"56756959-1e78-429c-b897-e1d056cb0225",0.33201581027668,84,169,0,23,0.00136293536925313,0.000893332913699894,12,0.00572576670124001,0.205544087289885,0.0869565217391304
"4e4ebde4-0c56-4dec-844b-6c73adcdd92d",0.227272727272727,15,51,0,12,0.00306427261468591,0.000861365993362788,4,0.00319702622931905,0.185396994281154,0.916666666666667
"d15721d8-56b4-453d-b506-fc915b14cba2",0.6,6,4,0,5,6.17374325488012e-07,0.000440156579008123,4,0.000354217682404307,0.135973468591494,0.8
"65314b12-0e08-43fa-ba33-baaa7b874c15",0,0,10,0,5,1.36108319347067e-05,0.000696386582788991,2,0.00110739618123744,0.161829579753889,0.8
"f4e8368d-3570-45eb-bdf1-23987955b3e6",1,6,0,0,4,0.000520665461008494,0.000240162406637013,4,0,0.19291447550512,0.25
"412faa8b-0bf2-490a-aaea-45185504f2b2",0,0,0,0,1,3.91338687078033e-17,0.000387611922942887,1,0,1,1
"bfd5aec5-62a2-4560-a316-7c46c17babda",0.285714285714286,8,20,0,8,1.77877813503935e-05,0.000504194674425506,6,0.00422359002986632,0.17578814627995,0
"d60c30e4-f52c-46c1-bacd-0c0d58a35d30",1,1,0,0,2,4.98465176924737e-17,0.000387611922942295,2,0,1,0.5
"95e1ead9-4d31-4808-a7ac-32c3614c116b",1,6,0,0,4,3.97458662304264e-05,0.000302389544371202,4,0,0.149298489878976,0.5
"9a0fe101-f7a4-47fc-a3a2-1606588cec6c",1,6,0,0,4,1.10158199991414e-17,0.000353645929695285,4,0,0.666666666666667,1
"3a750bab-16d5-4305-a8ab-9305d81afdf9",1,3,0,0,3,3.92000807368151e-17,0.000387611922942939,3,0,1,1
"320d51be-7d70-4de6-b4d4-ce05204b31c4",0.833333333333333,30,6,0,9,0,0.000425975786537742,7,3.05140860649797e-07,0.645161290322581,1
"679ec43c-bc04-4bb0-b619-2da702a214ba",0,0,0,0,1,3.8172223711347e-17,0.000387611922942887,1,0,1,1
"68eb8831-4d0b-4a2b-9209-3ccade5117f0",1,28,0,0,8,0.0010030037466697,0.000349918460211753,8,0,0.195457094784072,1
"16e7f7ea-caf8-4e89-adb5-aaac50099edb",1,6,0,0,4,1.68451127943789e-17,0.00038761192294248,4,0,1,1
"c44e9c22-ef82-4a77-9bcd-af6c958446d6",0.5,3,3,0,4,3.29624977755529e-10,0.00048122243884927,3,0.000354217682404307,0.10358921007654,0
"4d61abe3-ce6d-4383-b2cd-8b4491496549",0.9,9,1,0,5,2.18696448187294e-17,0.000436702859025727,4,1.27142025270749e-07,0.857142857142857,1
"091f2624-6e4e-4961-baf2-9526493525b0",1,15,0,0,6,0,0.000321831564824191,6,0,0.464285714285714,1
"8fbcd70f-bf1e-4624-b94a-fcff6b0c637e",0.490909090909091,27,28,0,11,0.00713282843807278,0.000454168565274737,7,0.00208969632797448,0.234206989247312,0.727272727272727
"091edff2-a5ff-4aff-92b0-8569345098d3",1,28,0,0,8,0.00940358171524053,0.00031866078490617,8,0,0.223756019261637,0.875
"e565610b-9a8f-451d-b594-ea658d76f725",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"11fb18de-7404-44e1-82c4-ba0045a7502e",1,6,0,0,4,2.0249745765957e-17,0.000387611922942844,4,0,1,1
"d71aa474-76e1-4c5c-8d5b-778e4bee708d",1,1,0,0,2,7.73397991700815e-07,0.000257913663227845,2,0,0.134115836059265,0.5
"7936fffc-8acf-4ee7-91d1-eaa3df92e381",1,21,0,0,7,0.000739069919634941,0.000336774424617599,7,0,0.19122085048011,0.857142857142857
"42b1afed-e6db-4ca7-b3e6-c86873603dd3",1,15,0,0,6,0.00907146150887748,0.000315979837734013,6,0,0.194883265762617,1
"d1515727-4a93-4c0d-88cb-d7a9fce01879",1,3,0,0,3,0.00136216853471226,0.000227030082775637,3,0,0.206121543693627,0.666666666666667
"a9c38fd2-04be-4bc6-a3bc-96508b226508",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"859bf1bb-0470-4869-aa97-a2f1c0fee62c",1,6,0,0,4,2.005480783401e-17,0.000387611922942731,4,0,1,1
"24e1b53c-3085-4581-8472-0b0088d2508c",0,0,1,0,2,6.18413649105028e-17,0.000503215478908236,1,5.08568101082996e-07,0.75,1
"741a2892-1c5d-402f-a769-2096356c77d7",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"48646387-1664-4c9a-9139-9bfd091b823c",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"6c7fc9af-07ee-41af-9ef7-2eb9665f2cbb",1,3,0,0,3,1.99340055397206e-17,0.000350306899188703,3,0,0.341463414634146,1
"05de4cde-ba6e-4be8-a8fb-0aa4f6c56df8",0,0,0,0,1,0.000147683471228902,0.00010614930544768,1,0,0.176679340937896,1
"e4356a15-5acc-400d-a707-592d66922e28",1,1,0,0,2,4.73045282408469e-17,0.000387611922942295,2,0,1,1
"293da60a-845a-4b2f-a288-72242d632168",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"73e7c483-9f3e-4a72-a359-582452fbaeac",0.714285714285714,15,6,0,7,0,0.000475432257159432,4,1.37737194043311e-06,0.733333333333333,1
"6ab10aaf-8812-41eb-b59f-f07b42468f22",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"41a2b0bf-0469-43da-93a3-8774da760cb8",0.666666666666667,4,2,0,4,0.000428172410878213,0.000277696146191989,3,2.54284050541498e-07,0.184733633713226,1
"88b1b2c9-1cda-4dda-ae4b-2e8a4d00356a",1,190,0,0,20,0.903585867658377,0.000507526612084103,20,0,0.210161314638927,0.85
"4c7a5854-6b75-4623-a684-6a3d785d9015",0,0,0,0,1,3.35043205720172e-18,0.00017512670542131,1,0,0.571428571428571,0
"3efc71ea-3594-4510-b2d5-34c14c8687d4",0.581818181818182,32,23,0,11,0,0.000630467006928159,8,3.30569265703947e-06,0.761904761904762,1
"56a55378-f155-48de-80a5-d80104221267",1,1,0,0,2,1.61811086394117e-05,0.000190184638621042,2,0,0.167749699157641,0
"79c795f4-7dee-42df-ad01-b68b5980d9ee",0.533333333333333,8,7,0,6,8.92718855678334e-05,0.000341851099402103,5,0.000211478114652264,0.171484807479395,0.5
"6cf7f2ce-c646-45aa-8179-9149e9866097",1,21,0,0,7,0,0.000399052454029055,7,0,0.818181818181818,1
"752bebd2-b44c-41bb-8a21-bdf3cd1b5518",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"c12f644b-1066-4ead-b0dd-d0c380f5cca2",1,6,0,0,4,2.20343084613988e-17,0.00038761192294248,4,0,1,1
"0039c7ae-e1a7-4a7d-9b49-0cbc716821a6",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"1065cacf-9d07-44b0-9f9c-80dd04a86b49",1,66,0,0,12,0.000147232549962916,0.000412783089901656,12,0,0.170749632533072,0.916666666666667
"3c9b356d-d1db-4f4e-a7a3-2d00c1d70255",1,6,0,0,4,0.00184780142201231,0.000252042330097494,4,0,0.187063875469673,0.5
"afac07f5-d4aa-43f4-bad3-6bc2bb474cba",0,0,3,0,3,9.884939579251e-17,0.000743795852133278,1,7.62852151624494e-07,1,0.333333333333333
"f072fd2b-1ffa-4e54-a4c4-678741234ee2",1,78,0,0,13,0.0209056614043479,0.000365133851884052,13,0,0.190854326396495,0.384615384615385
"319e9d91-fd89-40d7-9aef-a28da1b7d75e",0,0,0,0,1,3.80457439063091e-17,0.000387611922942887,1,0,1,1
"18f56081-ccd7-4e07-981a-558c20951ccd",1,3,0,0,3,0.000491965278373238,0.000207893286016745,3,0,0.187214611872146,1
"5f04b5df-2247-4d09-b780-b68705cf0d35",1,1,0,0,2,4.57575795791365e-17,0.000387611922942038,2,0,1,1
"fa4461c1-518c-4046-bb71-7b8fcab47c10",1,6,0,0,4,1.66884894718899e-17,0.000359533009487617,4,0,0.833333333333333,1
"b0465ba1-c8cb-4b10-ab14-3f48f27887c3",1,1,0,0,2,4.56409144405442e-17,0.000387611922942038,2,0,1,1
"f7eb3be3-1065-4a53-94d4-e2d0c15c0b33",0.488888888888889,22,23,0,10,0.00267778717500257,0.000494341812545485,5,0.000617153831079743,0.185150750431664,1
"abd506e1-6f2b-4d6f-b937-92c267f6f88b",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"bfc872ee-8285-4496-bb02-95159f08a7ef",0,0,0,0,1,0,0.00018684835491895,1,0,0.538461538461538,1
"60bec7fc-22ad-4597-a928-781c576ebccd",0.719298245614035,123,48,0,19,0.0358177154274039,0.000556849026197574,16,0.00189157463568579,0.247075505140021,0.789473684210526
"274e5aeb-6f07-4429-b74e-02d4e3b83344",0,0,0,0,1,3.97110575966615e-17,0.000387611922942591,1,0,1,1
"ca49c09b-9ac8-400c-8f3b-edde6a026342",1,3,0,0,3,3.77098706806846e-17,0.000387611922942656,3,0,1,1
"bf314a8f-5dc6-4dc5-8819-d25b4cc38164",1,6,0,0,4,0.000769177015840381,0.000275370291940149,4,0,0.20031613737606,0.75
"da3f4766-628e-4da3-a871-014728993157",1,3,0,0,3,3.79074073328459e-17,0.000387611922942804,3,0,1,1
"773c48db-eb0c-491f-9a36-633d72dcee8d",1,3,0,0,3,2.97097640700879e-17,0.00040413855097221,3,0,0.8,0.666666666666667
"6f2c949d-9540-4421-bf02-27ae27e00e33",1,1,0,0,2,4.90495277282667e-17,0.000387611922942527,2,0,1,1
"070d193a-845c-479f-980e-bef15710653e",0,0,0,0,1,0.000272687510402634,0.00010283852881978,1,0,0.187214611872146,1
"f2eef649-a6d5-4114-afba-e50ab26254d2",0,0,0,0,1,2.02708822131078e-06,0.000148779181933095,1,0,0.141537211899685,0
"e5712ceb-c37a-4c49-a11c-ccf4e21852d4",1,1,0,0,2,7.42866056569365e-19,0.000236049987497172,2,0,0.289156626506024,1
"965f5705-6eb1-49a1-b312-cd3d65bcc7c9",0.342780026990553,254,487,0,39,1,0.0012202247332806,20,0.00933241811409924,0.234561669190644,0.205128205128205
"a2fdc044-010f-4317-97d2-a1c67e978543",0.466666666666667,49,56,0,15,0.0166784870321863,0.000648090821962049,9,0.00718726372457926,0.219113486325055,0.8
"ee0b11de-0c8a-4267-9886-198f4579e1db",0.4,6,9,0,6,1.97249913180432e-17,0.000563636491617209,3,6.35710126353745e-06,0.666666666666667,0.5
"6b128dd7-e998-4edb-a4f5-400fef190445",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"80e7cb60-3ed8-46dd-8eec-9052606306f2",0,0,0,0,1,4.12669153206705e-17,0.000387611922942887,1,0,1,1
"e0140a67-e4d1-4f13-8a01-364355bee46e",0.243333333333333,73,227,0,25,0.013185887150513,0.00102785902142452,7,0.0108421003444195,0.247470264512693,0.04
"bf66e128-8353-404f-80d4-43916ea454d2",1,28,0,0,8,8.57717206490396e-05,0.000378346838209307,8,0,0.16807330600434,0.875
"7e61db63-b2e4-496a-a3a3-d4383c63b698",1,1,0,0,2,4.98781288958973e-17,0.000387611922942038,2,0,1,1
